movieId,movieName,nbMentions,genre,category
83321,Jump  (1999),2,Drama|Biography,Drama
83343,The 10th Kingdom,2,Adventure|Comedy|Children|Fantasy|Mystery|Romance,Comedy
83370,The Ruling Class  (1972),2,Drama|Comedy,Drama
83388,Sleeping Beauty  (1959),4,Fantasy|Animation|Romance|Children,Romance
83389,Ricochet  (1991),1,Action|Crime|Thriller,Action
83396,Thief  (1981),3,Action|Crime|Drama|Thriller,Drama
83406,The Purge: Election Year (2016),14,Action|Horror|Thriller,Action
83430,Buffy the Vampire Slayer  (1992),5,Action|Comedy|Horror,Comedy
83436,The Thing  (2011),3,Horror|Sci-Fi|Mystery|Thriller,Thriller
83451,All About My Mother (1999),1,Comedy|Drama,Drama
83472,A Walk to Remember (2002),109,Drama|Romance,Drama
83489,Over the Edge  (1979),1,Crime|Drama,Drama
83539,The Bourne Identity  (1988),8,Action|Drama|Mystery|Thriller,Drama
83552,Jumanji  (2017),731,Action|Adventure|Comedy,Comedy
83570,Night of Dark Shadows (1971),1,Drama|Horror|Thriller|Mystery|Romance|Foreign,Drama
83582,Starcrash (1979),1,Fantasy|Sci-Fi,Sci-Fi
83586,The Amityville Horror  (1979),25,Drama|Horror|Thriller,Drama
83617,Kevin Hart: Let Me Explain (2013),2,Comedy|Documentary,Comedy
83624,Harry and the Hendersons (1987),8,Comedy|Children|Fantasy,Comedy
83655,Table 19 (2017),1,Comedy|Drama,Drama
83675,The New Swiss Family Robinson (1998),1,Adventure,Adventure
83716,Bananas  (1971),1,Comedy,Comedy
83749,Five Shaolin Masters (1974),2,Action|Drama,Drama
83757,Mr. Holland's Opus (1995),3,Music|Drama|Children,Drama
83766,Primal Fear  (1996),27,Crime|Drama|Mystery|Thriller,Drama
83775,Showboy (2002),1,Comedy|Drama,Drama
83789,Ella Enchanted  (2004),14,Children|Fantasy|Comedy,Comedy
83790,Europa Report (2013),3,Sci-Fi|Thriller,Thriller
83814,True Grit  (2010),23,Drama|Adventure|Western,Drama
83853,Spanglish  (2004),13,Comedy,Comedy
83896,My Big Love (2008),1,Drama|Romance,Drama
83905,The Central Park Five (2012),1,Documentary,Documentary
83947,Strange Circus (2005),1,Mystery|Drama|Horror|Thriller,Drama
83948,Hancock  (2008),31,Fantasy|Action,Action
83951,Steel Magnolias  (2012),7,Comedy|Drama|Romance,Drama
83976,The Magnificent Seven (1960),5,Western,Western
84001,Donnie Darko (2001),43,Fantasy|Drama|Mystery,Drama
84003,127 Hours (2010),12,Adventure|Drama|Thriller,Drama
84007,Castaway  (1986),23,Adventure|Drama,Drama
84009,Speed Racer  (2008),1,Action|Children|Sci-Fi,Action
84026,Sleeping Beauty  (1995),1,Children|Comedy|Animation|Drama,Children
84028,The Man Who Knew Too Much  (1956),3,Adventure|Crime|Drama|Mystery|Thriller,Drama
84036,Hannibal  (1959),3,Crime|Drama|Thriller|Horror,Drama
84097,Charlotte's Web  (2006),8,Comedy|Children|Fantasy,Comedy
84100,Tank  (1984),1,Action|Adventure|Comedy|Drama|Thriller,Drama
84153,Slap Shot  (1977),5,Drama|Comedy,Drama
84195,Cloverfield ,3,Action|Thriller|Sci-Fi,Action
84201,Hiding Out (1987),1,Action|Adventure|Comedy|Drama|Children|Thriller,Drama
84248,The City of Lost Children (1995),2,Fantasy|Sci-Fi|Adventure,Adventure
84269,Houseguest (1995),1,Comedy|Children,Comedy
84273,Pineapple Express  (2008),182,Documentary,Documentary
84310,Justice League: Gods and Monsters (2015),1,Action|Animation|Fantasy,Action
84332,The Wizard  (1989),2,Adventure|Comedy|Drama|Children|Romance,Drama
84339,Instructions Not Included (2013),1,Comedy|Drama,Drama
84363,Paranormal Activity 2 (2010),9,Horror|Thriller,Thriller
84379,Mickey's Magical Christmas: Snowed in at the House of Mouse,3,Children|Comedy|Animation|Adventure,Children
84387,Before I Fall  (2017),3,Mystery|Drama|Thriller,Drama
84411,Tunisian Victory,1,Documentary|War,Documentary
84422,Ghost Rider  (2007),6,Thriller|Action|Fantasy|Horror,Action
84434,Heaven & Earth  (1993),1,History|War|Action|Drama,Drama
84436,Godfather  (2007),1,Comedy|Romance,Comedy
84456,Girlfight (2000),2,Drama,Drama
84473,Diva  (1981),1,Action|Drama|Music|Thriller,Drama
84488,First Kill (2001),3,Action|Thriller,Action
84517,The Long Voyage Home (1940),1,Action|Drama|War,Drama
84524,Smiley  (2012),1,Horror,Horror
84553,Fist of Fury ,1,Drama|Action|Thriller,Drama
84561,Swimfan (2002),2,Drama|Thriller,Drama
84571,The Human Centipede 3  (2015),1,Horror,Horror
84597,Alien 2: On Earth (1980),1,Horror|Sci-Fi,Horror
84704,The Wedding Game (2009),1,Drama|Comedy|Romance,Drama
84710,Jobs  (2013),3,Drama|History,Drama
84766,Flatliners  (2017),9,Drama|Horror|Mystery,Drama
84769,Birdman  (2014),14,Drama|Comedy,Drama
84772,Solitary Man  (2009),1,Adventure|Comedy|Sci-Fi,Comedy
84779,The Triplets of Belleville (2003),1,Adventure|Animation|Comedy|Drama,Drama
84788,Manos: The Hands of Fate (1966),2,Horror,Horror
84798,Pretty Woman (1990),228,Romance|Comedy,Comedy
84823,Noel  (2004),2,Drama|Romance,Drama
84828,Two Weeks Notice,18,Comedy|Romance,Comedy
84831,It  (1966),15,Horror|Sci-Fi,Horror
84837,Vertigo  (1958),23,Mystery|Romance|Thriller,Thriller
84839,Dracula 2012 (2013),1,Thriller|Horror|Sci-Fi,Thriller
84847,The Secret in Their Eyes (2009),3,Comedy|Drama|Romance,Drama
84853,Shaft  (2000),1,Action|Adventure|Crime|Thriller,Action
84854,Beauty and the Beast  (2017),167,Children|Fantasy|Romance,Romance
84875,The To Do List (2013),1,Comedy|Romance,Comedy
84903,Futurama: Bender's Big Score,1,Animation|Comedy|Sci-Fi,Comedy
84907,Guys and Dolls  (1955),2,Comedy|Music|Romance,Comedy
84953,Heidi  (1965),2,Drama|Children,Drama
84974,Adventures of Captain Marvel (1941),1,Fantasy|Action|Sci-Fi|Children,Action
85003,Simon Birch (1998),2,Comedy|Drama|Children,Drama
85036,The Matrix (1999),270,Action|Sci-Fi,Action
85059,The Breadwinner  (2017),4,Animation|Drama|Children,Drama
85079,Teenage Mutant Ninja Turtles III (1993),1,Action|Adventure|Comedy|Children|Fantasy|Sci-Fi,Comedy
85082,The Astronaut's Wife (1999),2,Drama|Sci-Fi|Thriller,Drama
85103,Haunted Mansion  (1998),1,Thriller|Fantasy|Comedy|Children|Mystery,Comedy
85106,The Prisoner  (2013),1,Drama,Drama
85120,The Player  (1992),2,Comedy|Drama,Drama
85127,Dora  (2016),1,Action|Horror|Thriller,Action
85159,Little Nicky (2000),28,Comedy|Fantasy|Romance,Comedy
85183,The Summit  (2012),2,Adventure|Documentary,Adventure
85195,The Great Gilly Hopkins  (2015),1,Comedy|Drama|Children,Drama
85198,Dahmer  (2002),1,Drama|Horror,Drama
85204,When Ladies Meet  (1933),1,Comedy|Romance,Comedy
85258,Because of You  (1952),1,Drama|Film-Noir|Romance,Drama
85265,Bichhoo (2000),1,Action|Drama|Romance,Drama
85298,K2  (1991),2,Thriller|Action|Adventure|Drama,Drama
85301,Patch Adams  (1998),19,Comedy|Drama,Drama
85303,The Babysitter (1995),2,Drama|Thriller,Drama
85414,Big Top Pee-wee (1988),1,Action|Drama|Mystery|Sci-Fi|Thriller,Drama
85417,The Brave Little Toaster (1987),13,Fantasy|Adventure|Animation|Comedy|Children|Music,Comedy
85423,This Is 40 (2012),23,Comedy,Comedy
85430,The Falls (1980),1,Drama|Sci-Fi,Drama
85442,7 Days in Havana (2012),2,Drama,Drama
85502,A Haunted House (2013),3,Comedy|Horror,Comedy
85564,The Black Panther  (1921),1,Drama|Crime|Horror,Drama
85566,Confessions of a Teenage Drama Queen (2004),1,Comedy,Comedy
85575,54  (1998),1,Music|Drama,Drama
85577,Fools Rush In  (1949),1,Drama|Comedy|Romance,Drama
85612,The Texas Chain Saw Massacre (1974),41,Horror,Horror
85637,American Gangster  (2007),23,Drama|Crime,Drama
85645,The Judge  (2014),4,Drama,Drama
85648,Into Thin Air: Death on Everest (1997),7,Adventure|Action|Drama,Drama
85662,The Mummy  (2017),51,Thriller|Action|Adventure,Action
85665,I Love You Phillip Morris (2009),4,Comedy|Drama|Romance,Drama
85668,The Ninth Gate (1999),1,Horror|Mystery|Thriller,Thriller
85739,Freddy Got Fingered (2001),4,Comedy,Comedy
85748,Escape  (2012),1,Action|History,Action
85750,Due Date,33,Comedy|Drama,Drama
85753,Society  (1989),1,Comedy|Drama|Horror,Drama
85755,Spetters (1980),1,Drama|Romance,Drama
85764,Kick-Ass ,2,Action|Crime,Action
85799,Men  (1997),1,Drama,Drama
85804,The Thriller (2010),1,Crime|Drama|Thriller,Drama
85811,Rolling Thunder  (1977),1,Action|Crime|Drama|Thriller,Drama
85832,The Mummy Returns (2001),3,Adventure|Action|Fantasy,Action
85851,Bandits  (1997),1,Action|Drama|Foreign,Drama
85863,The Rage: Carrie 2 (1999),1,Horror|Thriller|Sci-Fi,Thriller
85868,Inspector Gadget  (1999),3,Action|Adventure|Comedy|Children,Comedy
85875,Harry Potter and the Chamber of Secrets  (2002),11,Adventure|Fantasy|Children,Adventure
85879,Cliffhanger  (1993),11,Action|Adventure|Thriller,Action
85908,Sol Goode (2001),3,Comedy|Romance,Comedy
85925,From the Hip  (1987),1,Comedy|Drama,Drama
85951,Austin Powers in Goldmember (2002),5,Comedy|Crime|Sci-Fi,Comedy
85961,In the Heart of the Sea  (2015),10,Thriller|Drama|Adventure|Action|History,Drama
85963,Backdraft  (1991),1,Action|Crime|Drama|Mystery|Thriller,Drama
85971,Dragon: The Bruce Lee Story (1993),1,Drama,Drama
86002,"Love, Rosie  (2014)",1,Comedy|Romance,Comedy
86045,Wings  (1927),1,Action|Drama|Romance|War,Drama
86104,The Piano (1993),5,Drama|Romance,Drama
86128,Dragon Tiger Gate (2006),2,Action|Thriller,Action
86152,Spy Kids (2001),9,Action|Comedy|Children|Adventure,Comedy
86164,Ayn Rand: A Sense of Life (1996),1,Documentary,Documentary
86168,Black Sheep  (1996),16,Comedy,Comedy
86191,Under the Tuscan Sun  (2003),8,Romance,Romance
86222,Nothing like the Holidays (2008),1,Comedy|Drama|Romance,Drama
86240,Puppets  (1916),1,Comedy|Children|Drama,Comedy
86245,District 9 (2009),39,Sci-Fi,Sci-Fi
86246,Godfather  (1991),29,Comedy|Romance,Comedy
86268,Dudley Do-Right  (1999),1,Comedy|Children|Romance,Comedy
86272,G.I. Joe: The Rise of Cobra (2009),1,Adventure|Action|Thriller|Sci-Fi,Action
86345,JeruZalem (2015),9,Comedy,Comedy
86357,Red Dust  (2004),1,Drama,Drama
86397,Batman Forever (1995),13,Action|Crime|Fantasy,Action
86414,Children of the Corn  (1984),21,Drama|Fantasy|Horror|Thriller,Drama
86428,The Departed (2006),88,Drama|Thriller|Crime,Drama
86438,The Howling  (1981),3,Drama|Horror,Drama
86439,The Death of Stalin,3,Comedy|Drama|History,Drama
86442,American Psycho 2 (2002),1,Horror|Thriller,Thriller
86449,The Net  (1995),7,Crime|Drama|Mystery|Thriller|Action,Drama
86490,Predators  (2010),9,Action|Sci-Fi|Adventure|Thriller,Action
86506,The Jungle Book  (1994),3,Adventure|Drama|Children,Drama
86536,Indian Summer  (1993),1,Comedy|Drama,Drama
86569,The Ten Commandments  (1956),5,Drama|History,Drama
86573,Nanny McPhee (2005),4,Fantasy|Comedy|Children,Comedy
86576,Take the Money and Run (1969),3,Comedy|Crime,Comedy
86619,The World According to Garp  (1982),3,Comedy,Comedy
86652,Race to Witch Mountain (2009),2,Adventure|Children|Fantasy|Sci-Fi|Thriller|Action,Action
86699,Pain & Gain (2013),5,Thriller|Crime|Action,Action
86728,Thoracocare,2,Action|Adventure|Fantasy,Action
86733,Tarzan & Jane (2002),1,Animation|Children|Comedy|Adventure,Children
86772,Five Children and It  (2004),1,Adventure|Fantasy|Drama|Sci-Fi|Children,Drama
86815,Drumline  (2002),3,Drama|Romance|Comedy|Music,Drama
86819,Return of the Living Dead ,1,Comedy|Horror,Comedy
86827,Ed  (1996),2,Comedy|Children,Comedy
86831,Bride of Chucky (1998),17,Horror|Comedy,Comedy
86837,Smurfs: The Lost Village (2017),4,Adventure|Animation|Comedy|Children,Comedy
86838,Finding Kind (2011),1,Documentary|Drama|Children|Comedy,Documentary
86841,Death Proof (2007),6,Action|Thriller,Action
86844,Ninja Over the Great Wall (1987),1,Action|Adventure|Fantasy,Action
86879,Ruz (2009),1,Drama|Action|Thriller,Drama
86889,Spies  (1943),1,Action|Drama|Thriller,Drama
86912,And Then There Were None  (1974),1,Crime|Drama|Mystery,Drama
86923,A River Runs Through It  (1992),6,Drama,Drama
86927,W  (2014),8,Drama|History,Drama
86934,The Inn of the Sixth Happiness (1958),4,Drama,Drama
86940,The Duff (2015),10,Romance|Comedy,Comedy
86986,Rudolph and Frosty's Christmas in July,2,Animation|Fantasy|Children|Comedy,Children
86987,Incarnate  (2016),1,Horror|Thriller,Thriller
86995,Legion  (2010),3,Horror,Horror
87017,Love at Sea  (1965),2,Drama|Romance|Thriller,Drama
87033,G.I. Jane (1997),2,Action|Drama,Drama
87048,It Came from Outer Space (1953),1,Horror|Sci-Fi,Horror
87060,Tom and Jerry: The Fast and the Furry,1,Children|Animation|Comedy,Comedy
87064,Pets ,3,Drama,Drama
87081,Casino Royale ,2,Adventure|Action|Thriller,Action
87084,The Walking Dead  (1936),1,Crime|Horror|Sci-Fi,Horror
87090,Changeling  (2008),23,Crime|Drama|Mystery,Drama
87092,King Kong  (1933),3,Action|Adventure|Drama|Horror,Drama
87094,Hollywood Homicide (2003),1,Action|Adventure|Comedy|Thriller,Comedy
87114,God's Not Dead 2 (2016),1,Drama,Drama
87115,Pocahontas  (1995),18,Adventure|Animation|Drama|Children,Drama
87132,Black Mask 2: City of Masks (2002),1,Action|Drama|Sci-Fi,Drama
87156,Underworld: Awakening (2012),1,Fantasy|Action|Horror,Action
87161,The Last Man on Earth  (1964),1,Horror|Sci-Fi,Horror
87178,Beethoven's 4th  (2001),1,Comedy|Children,Comedy
87187,Whisper of the Heart,2,Animation|Drama|Children,Drama
87193,The Sitter (2011),3,Comedy,Comedy
87208,Sing! (2001),3,Animation|Comedy|Drama|Children|Music,Drama
87223,Hotel Transylvania (2012),17,Animation|Comedy|Children|Fantasy,Comedy
87231,Weekend  (2011),1,Drama|Romance,Drama
87249,The Toxic Avenger  (1984),3,Sci-Fi|Action|Comedy|Horror,Comedy
87270,The Gnome-Mobile (1967),1,Fantasy|Comedy|Children,Comedy
87294,Lilo & Stitch,24,Animation|Children|Comedy|Adventure,Children
87296,Z movie,1,Comedy|Adventure|Animation,Comedy
87385,Spartan  (2004),1,Mystery|Action|Drama|Thriller|Crime,Drama
87411,Magnolia  (1999),4,Drama,Drama
87413,Journey 2: The Mysterious Island (2012),4,Adventure|Action|Sci-Fi,Action
87451,3 Days to Kill (2014),2,Action|Drama|Thriller|Crime,Drama
87457,Delivery Man ,3,Comedy,Comedy
87473,Silent Hill: Revelation (2012),2,Fantasy|Horror,Horror
87476,Rocky  (1981),3,Action|Romance,Action
87488,The Last Emperor (1987),2,Drama|History,Drama
87490,Dr. Strangelove (1964),23,Drama|Thriller|Action,Drama
87521,The Great Mouse Detective,2,Comedy|Animation|Children,Comedy
87532,Wilson  (2017),1,Drama|Comedy,Drama
87541,The Night of the Iguana  (1964),1,Drama|Romance,Drama
87608,The Temptress (1926),1,Romance|Drama,Drama
87612,The Train  (2011),2,Drama,Drama
87655,Brother Bear,1,Adventure|Animation|Children,Adventure
87664,The Time Traveler's Wife  (2009),23,Drama|Romance|Fantasy,Drama
87672,The Man in the Iron Mask  (1998),2,Action|Adventure|Drama,Drama
87674,Broken Flowers (2005),4,Comedy|Drama|Mystery|Romance,Drama
87689,Blue Chips (1994),1,Drama,Drama
87741,Death Racers (2008),1,Action|Adventure|Comedy|Sci-Fi|Thriller,Comedy
87745,Ocean's Thirteen (2007),14,Crime|Thriller,Thriller
87787,Lucas  (1986),7,Comedy|Drama|Romance,Drama
87826,Sunshine Cleaning (2008),2,Comedy|Drama,Drama
87864,Miracles from Heaven  (2016),7,Drama,Drama
87867,The Devil's Rejects (2005),25,Comedy,Comedy
87886,Raw  (2016),5,Drama|Horror,Drama
87891,Mixed Nuts (1994),1,Comedy|Drama|Romance,Drama
87910,The Chef  (2012),4,Comedy|Drama,Drama
87927,Carriers  (2009),1,Action|Drama|Horror|Sci-Fi|Thriller,Drama
87947,Why Did I Get Married%3F (2007),7,Comedy|Drama,Drama
87954,One Fine Day  (1996),4,Comedy|Romance,Comedy
87999,I Kill Giants ,4,Drama|Fantasy|Thriller,Drama
88002,National Lampoon's Pledge This!,1,Comedy|Adventure|Romance,Comedy
88006,Just My Luck  (2006),1,Comedy|Drama|Children|Fantasy|Romance,Drama
88029,Tangled  (2001),2,Drama|Mystery|Thriller,Drama
88051,Knights of the Round Table  (1953),1,Romance|Action|Adventure|Fantasy|Drama,Drama
88102,Robbery  (2015),1,Comedy,Comedy
88113,Insidious: Chapter 2 (2013),12,Horror|Thriller,Thriller
88141,Saving Private Ryan (1998),210,Drama|History|War,Drama
88142,The Hours  (2002),2,Drama,Drama
88150,The Warlords (2007),1,Action|Drama|History,Drama
88172,It's Kind of a Funny Story  (2010),7,Comedy|Drama,Drama
88234,The Harvey Girls (1946),1,Western|Drama|Comedy|Music,Drama
88257,Dutch  (1991),1,Comedy,Comedy
88267,True Romance (1993),23,Action|Thriller|Crime|Romance,Action
88275,A Nightmare on Elm Street 5: The Dream Child (1989),4,Horror|Thriller,Thriller
88292,Dawn of the Dead  (1978),7,Horror,Horror
88309,Bull Durham,1,Comedy|Romance,Comedy
88393,Scary Movie ,17,Comedy,Comedy
88410,Seven Samurai (1954),1,Action|Drama,Drama
88412,Brewster's Millions  (1985),3,Comedy,Comedy
88444,18 Again! (1988),1,Fantasy|Comedy,Comedy
88451,The Baby-Sitters Club  (1995),1,Comedy|Drama|Children,Drama
88463,Orphan  (2009),12,Horror|Thriller|Mystery,Thriller
88467,Tango & Cash (1989),5,Action|Adventure|Comedy,Comedy
88469,The Phantom of the Opera  (1925),1,Drama|Horror,Drama
88484,Underworld: Blood Wars (2017),8,Action|Fantasy|Horror,Action
88486,Starman  (1984),4,Action|Adventure|Romance|Sci-Fi,Action
88487,Juno (2007),97,Comedy|Drama|Romance,Drama
88501,Night of the Comet (1984),1,Comedy|Horror|Sci-Fi,Comedy
88526,Snakes on a Plane (2006),12,Action|Crime|Horror|Thriller,Action
88597,Black  (2015),8,Action|Drama,Drama
88624,Bride Wars (2009),28,Comedy,Comedy
88628,Restrepo  (2010),8,Documentary|War,Documentary
88653,Paranormal Activity ,2,Horror|Mystery,Horror
88655,9 to 5  (1980),11,Action|Thriller|Drama,Action
88658,Jeepers Creepers 2 (2003),5,Horror|Thriller,Thriller
88661,Sideways (2004),1,Comedy|Drama|Romance,Drama
88676,The Call  (2013),19,Crime|Thriller,Thriller
88700,Rookie of the Year  (1993),7,Comedy|Children,Comedy
88703,Eclipse  (1994),1,Drama|Romance,Drama
88725,Dior and I (2014),1,Documentary,Documentary
88747,Jingle All the Way (1996),10,Children|Comedy,Comedy
88751,The Ring  (2002),88,Horror|Mystery,Horror
88774,Checking Out  (2005),1,Comedy,Comedy
88826,Way of the Dragon (1972),3,Action|Crime,Action
88833,Godzilla vs. Hedorah (1971),1,Sci-Fi|Drama|Horror,Drama
88849,Love Bite (2012),2,Comedy|Horror|Romance,Comedy
88936,Gamer  (2009),5,Action|Thriller|Sci-Fi,Action
88957,High Fidelity  (2000),8,Comedy|Drama|Romance|Music,Drama
88960,The Naked Gun,46,Comedy|Crime,Comedy
89005,First Kid (1996),2,Comedy|Children,Comedy
89034,The Queen of Versailles (2012),3,Documentary,Documentary
89085,Balls of Fury (2007),1,Drama|Thriller,Drama
89109,Les Misérables  (1948),1,History,History
89114,Goldfinger  (1964),7,Adventure|Action|Thriller,Action
89128,"Oh, God! Book II (1980)",1,Fantasy|Comedy,Comedy
89158,K-9  (1989),1,Action|Comedy|Crime,Comedy
89167,The Machinists (2010),2,Drama|Thriller|Sci-Fi,Drama
89173,Despicable Me 2 (2013),14,Animation|Comedy|Children,Comedy
89174,Pirate's Passage (2015),1,Adventure|Animation|Children,Adventure
89176,Paul Blart: Mall Cop 2 (2015),15,Action|Comedy|Children,Comedy
89211,See No Evil 2 (2014),1,Horror,Horror
89213,Jaws ,3,Adventure|Thriller,Thriller
89235,Meet the Parents  (2004),14,Comedy|Romance,Comedy
89306,Platoon  (1986),27,Drama|War|Action,Drama
89307,Ghost  (1990),14,Fantasy|Drama|Thriller|Mystery|Romance,Drama
89313,Prom ,2,Comedy,Comedy
89352,The Pirate Movie (1982),1,Action|Comedy|Drama|Children|Music|Romance,Drama
89408,Nine Lives  (2016),2,Fantasy|Comedy|Children,Comedy
89429,Rebecca  (1963),4,Drama|Mystery,Drama
89486,Anne of Green Gables  (1985),4,Drama|Children,Drama
89501,The Chronicles of Narnia ,23,Adventure|Children|Fantasy,Adventure
89602,The Ugly Truth (2009),6,Comedy|Romance,Comedy
89631,Alice in Wondertown (1991),1,Drama|Children|Adventure,Drama
89659,Underworld: Evolution (2006),3,Fantasy|Action|Sci-Fi|Thriller,Action
89668,World War Z ,48,Action|Drama|Horror|Sci-Fi|Thriller,Drama
89669,Football  (1982),1,Drama|Comedy|Romance,Drama
89696,Marry Me  (1925),1,Romance|Comedy,Comedy
89697,Sudden Impact (1983),2,Action|Crime|Thriller,Action
89725,Pitch Perfect 2 (2015),28,Comedy|Music,Comedy
89770,The Number 23 (2007),15,Thriller|Drama|Mystery,Drama
89780,Logan's Run  (1976),3,Mystery|Sci-Fi,Sci-Fi
89786,Night Monster (1942),2,Drama|Horror|Children,Drama
89792,The Puppetmaster  (1993),1,Mystery|Drama|War,Drama
89811,High Anxiety (1977),3,Comedy|Music,Comedy
89815,Artifact  (2012),1,Documentary|Music,Documentary
89838,The Fountain (2006),11,Drama|Adventure|Sci-Fi|Romance,Drama
89839,Ride Along  (2014),42,Action|Comedy,Comedy
89884,August: Osage County  (2013),8,Comedy|Drama,Drama
89902,Coronado  (2003),1,Action|Adventure|Thriller,Action
